target model rmsd protocol
akt2 33 1.53793 rdkit
aldr 1 2.16363 rdkit
aldr 2 0.783192 rdkit
aldr 3 1.13513 rdkit
aldr 4 2.37296 rdkit
aldr 5 1.6129 rdkit
aldr 6 2.42689 rdkit
aldr 7 2.21593 rdkit
aldr 8 2.15376 rdkit
aldr 9 1.15319 rdkit
aldr 10 2.27115 rdkit
aldr 11 2.42674 rdkit
aldr 12 2.24491 rdkit
aldr 13 0.859605 rdkit
aldr 14 1.57046 rdkit
aldr 15 2.16637 rdkit
aldr 16 2.20987 rdkit
aldr 17 1.03994 rdkit
aldr 18 1.18515 rdkit
aldr 19 1.18498 rdkit
aldr 20 2.19491 rdkit
aldr 21 1.57478 rdkit
aldr 22 2.15128 rdkit
aldr 23 2.20199 rdkit
aldr 24 1.23181 rdkit
aldr 25 2.28454 rdkit
aldr 26 2.40481 rdkit
aldr 27 2.15374 rdkit
aldr 28 2.27593 rdkit
aldr 29 2.42161 rdkit
aldr 30 1.1532 rdkit
aldr 31 1.61296 rdkit
aldr 32 2.1864 rdkit
aldr 33 2.42127 rdkit
ampc 1 1.98588 rdkit
ampc 2 0.502786 rdkit
ampc 3 2.05637 rdkit
ampc 4 1.16244 rdkit
ampc 5 0.324308 rdkit
ampc 6 1.16247 rdkit
ampc 7 2.25973 rdkit
ampc 8 2.26633 rdkit
ampc 9 1.0365 rdkit
ampc 10 0.502824 rdkit
ampc 11 0.466749 rdkit
ampc 12 2.06676 rdkit
ampc 13 2.05628 rdkit
ampc 14 1.10522 rdkit
ampc 15 2.28977 rdkit
ampc 16 1.3028 rdkit
ampc 17 2.28964 rdkit
ampc 18 0.502758 rdkit
ampc 19 1.03665 rdkit
ampc 20 2.06684 rdkit
ampc 21 2.00884 rdkit
ampc 22 1.08016 rdkit
ampc 23 2.06686 rdkit
ampc 24 0.324236 rdkit
ampc 25 0.466788 rdkit
ampc 26 2.41054 rdkit
ampc 27 1.67099 rdkit
ampc 28 1.19448 rdkit
ampc 29 1.28825 rdkit
ampc 30 0.466744 rdkit
ampc 31 2.06681 rdkit
ampc 32 2.26635 rdkit
ampc 33 1.99242 rdkit
ampc 34 0.324134 rdkit
ampc 35 1.19454 rdkit
ampc 36 1.99218 rdkit
ampc 37 1.98946 rdkit
andr 1 0.065091 rdkit
andr 2 0.449322 rdkit
aofb 1 0.713065 rdkit
aofb 2 1.13492 rdkit
aofb 3 0.364084 rdkit
aofb 4 0.894082 rdkit
aofb 5 1.15621 rdkit
aofb 6 0.843866 rdkit
aofb 7 1.15625 rdkit
aofb 8 1.16351 rdkit
aofb 9 0.978494 rdkit
aofb 10 1.70711 rdkit
aofb 11 0.985095 rdkit
aofb 12 1.22583 rdkit
aofb 13 0.364299 rdkit
bace1 1 1.2233 rdkit
bace1 2 3.15311 rdkit
bace1 3 3.27946 rdkit
bace1 4 2.60599 rdkit
bace1 5 3.77062 rdkit
bace1 6 2.9758 rdkit
bace1 7 2.9139 rdkit
bace1 8 2.80669 rdkit
bace1 9 3.37325 rdkit
bace1 10 2.90635 rdkit
bace1 11 3.09457 rdkit
bace1 12 3.17393 rdkit
bace1 13 2.97189 rdkit
bace1 14 3.27785 rdkit
bace1 15 1.61929 rdkit
bace1 16 3.47098 rdkit
bace1 17 2.39846 rdkit
bace1 18 3.42848 rdkit
bace1 19 2.74366 rdkit
bace1 20 1.40299 rdkit
bace1 21 2.90793 rdkit
bace1 22 2.65219 rdkit
bace1 23 3.14716 rdkit
bace1 24 3.32294 rdkit
bace1 25 3.67727 rdkit
bace1 26 3.14381 rdkit
bace1 27 3.62639 rdkit
bace1 28 2.86337 rdkit
bace1 29 1.47569 rdkit
bace1 30 1.60884 rdkit
bace1 31 2.98977 rdkit
bace1 32 3.26862 rdkit
bace1 33 3.0659 rdkit
bace1 34 2.70884 rdkit
bace1 35 2.93109 rdkit
bace1 36 1.80552 rdkit
bace1 37 2.85384 rdkit
bace1 38 3.07393 rdkit
bace1 39 3.0014 rdkit
bace1 40 2.73284 rdkit
bace1 41 3.70513 rdkit
bace1 42 3.09397 rdkit
bace1 43 1.25683 rdkit
bace1 44 1.70838 rdkit
bace1 45 2.57348 rdkit
braf 1 1.05588 rdkit
braf 2 1.29491 rdkit
braf 3 1.36656 rdkit
braf 4 1.89358 rdkit
braf 5 0.865561 rdkit
braf 6 1.37152 rdkit
braf 7 1.33656 rdkit
braf 8 1.06409 rdkit
braf 9 1.4485 rdkit
braf 10 0.81207 rdkit
braf 11 1.69274 rdkit
braf 12 1.72524 rdkit
braf 13 0.902448 rdkit
braf 14 1.72926 rdkit
braf 15 1.76417 rdkit
braf 16 0.763754 rdkit
braf 17 1.41265 rdkit
braf 18 1.72952 rdkit
braf 19 1.32207 rdkit
braf 20 1.7294 rdkit
braf 21 0.831783 rdkit
braf 22 1.42453 rdkit
braf 23 1.45942 rdkit
braf 24 1.42456 rdkit
braf 25 1.4483 rdkit
braf 26 1.6765 rdkit
braf 27 1.07875 rdkit
braf 28 1.44451 rdkit
braf 29 1.72949 rdkit
braf 30 1.07227 rdkit
braf 31 1.65212 rdkit
braf 32 1.71837 rdkit
braf 33 1.67199 rdkit
braf 34 0.888568 rdkit
braf 35 1.61914 rdkit
braf 36 1.45576 rdkit
braf 37 1.3988 rdkit
braf 38 1.31889 rdkit
braf 39 0.917921 rdkit
cah2 1 0.144074 rdkit
cah2 2 0.14405 rdkit
cah2 3 0.148602 rdkit
cah2 4 0.148723 rdkit
cah2 5 0.144083 rdkit
cah2 6 0.148563 rdkit
cah2 7 0.144074 rdkit
cah2 8 0.148613 rdkit
cah2 9 0.1442 rdkit
cah2 10 0.148641 rdkit
cah2 11 0.143976 rdkit
cah2 12 0.143971 rdkit
casp3 1 1.4715 rdkit
casp3 2 1.94331 rdkit
casp3 3 1.62596 rdkit
casp3 4 1.89092 rdkit
casp3 5 1.94022 rdkit
casp3 6 1.89575 rdkit
casp3 7 1.19765 rdkit
casp3 8 1.42858 rdkit
casp3 9 2.51554 rdkit
casp3 10 1.38984 rdkit
casp3 11 2.21112 rdkit
casp3 12 1.73273 rdkit
casp3 13 1.11655 rdkit
casp3 14 1.42125 rdkit
casp3 15 2.90437 rdkit
casp3 16 1.73912 rdkit
casp3 17 1.66716 rdkit
casp3 18 1.82876 rdkit
casp3 19 1.80799 rdkit
casp3 20 1.73538 rdkit
casp3 21 1.43567 rdkit
casp3 22 1.84168 rdkit
casp3 23 2.173 rdkit
casp3 24 1.81067 rdkit
casp3 25 1.50968 rdkit
casp3 26 1.84766 rdkit
casp3 27 1.71655 rdkit
casp3 28 2.15054 rdkit
casp3 29 1.72657 rdkit
casp3 30 2.37912 rdkit
casp3 31 1.59163 rdkit
casp3 32 3.30633 rdkit
casp3 33 1.23242 rdkit
casp3 34 1.93051 rdkit
casp3 35 1.60254 rdkit
casp3 36 1.16685 rdkit
casp3 37 2.09004 rdkit
casp3 38 1.26691 rdkit
casp3 39 3.2755 rdkit
casp3 40 1.41716 rdkit
casp3 41 2.43965 rdkit
casp3 42 1.75852 rdkit
casp3 43 1.39848 rdkit
casp3 44 1.88623 rdkit
casp3 45 1.35549 rdkit
casp3 46 1.6914 rdkit
cdk2 1 3.12203 rdkit
cdk2 2 2.61397 rdkit
cdk2 3 3.01165 rdkit
cdk2 4 3.21991 rdkit
cdk2 5 2.75342 rdkit
cdk2 6 2.67545 rdkit
cdk2 7 2.09328 rdkit
cdk2 8 2.69231 rdkit
cdk2 9 2.99694 rdkit
cdk2 10 1.91133 rdkit
cdk2 11 3.2854 rdkit
cdk2 12 2.92055 rdkit
cdk2 13 2.09322 rdkit
cdk2 14 3.08529 rdkit
cdk2 15 2.7445 rdkit
cdk2 16 3.17289 rdkit
cdk2 17 3.19575 rdkit
cdk2 18 3.01125 rdkit
cdk2 19 2.34144 rdkit
cdk2 20 2.67562 rdkit
cdk2 21 2.23712 rdkit
cdk2 22 3.24868 rdkit
cdk2 23 3.10512 rdkit
cdk2 24 2.64627 rdkit
cdk2 25 2.65088 rdkit
cdk2 26 3.19842 rdkit
cdk2 27 3.07303 rdkit
cdk2 28 2.60895 rdkit
cdk2 29 3.10997 rdkit
cdk2 30 3.16211 rdkit
cdk2 31 2.96745 rdkit
cdk2 32 3.05514 rdkit
cdk2 33 2.57194 rdkit
cdk2 34 3.15443 rdkit
cdk2 35 2.73485 rdkit
cdk2 36 2.23017 rdkit
cdk2 37 2.82047 rdkit
cdk2 38 3.03927 rdkit
cdk2 39 2.34544 rdkit
cdk2 40 2.21867 rdkit
cdk2 41 2.84435 rdkit
cdk2 42 3.15348 rdkit
cdk2 43 2.70704 rdkit
cdk2 44 1.53702 rdkit
cdk2 45 2.46468 rdkit
cdk2 46 3.10543 rdkit
cdk2 47 3.10212 rdkit
cdk2 48 3.32913 rdkit
cdk2 49 2.17953 rdkit
cdk2 50 3.0576 rdkit
comt 1 0.136816 rdkit
comt 2 0.549897 rdkit
comt 3 0.34668 rdkit
comt 4 0.138754 rdkit
cp2c9 1 1.46515 rdkit
cp2c9 2 0.779687 rdkit
cp2c9 3 0.894377 rdkit
cp2c9 4 0.833232 rdkit
cp2c9 5 0.74422 rdkit
cp2c9 6 0.779655 rdkit
cp2c9 7 1.49335 rdkit
cp2c9 8 0.744263 rdkit
cp2c9 9 1.41049 rdkit
cp2c9 10 0.240295 rdkit
cp2c9 11 0.528668 rdkit
cp2c9 12 1.40192 rdkit
cp2c9 13 0.833252 rdkit
cp2c9 14 1.21127 rdkit
cp2c9 15 1.4957 rdkit
cp2c9 16 1.46504 rdkit
cp2c9 17 0.89432 rdkit
cp3a4 1 3.13361 rdkit
cp3a4 2 3.56031 rdkit
cp3a4 3 3.89854 rdkit
cp3a4 4 2.89199 rdkit
cp3a4 5 4.00014 rdkit
cp3a4 6 2.4607 rdkit
cp3a4 7 4.06869 rdkit
cp3a4 8 2.97864 rdkit
cp3a4 9 4.46778 rdkit
cp3a4 10 4.03317 rdkit
cp3a4 11 3.57609 rdkit
cp3a4 12 4.26305 rdkit
cp3a4 13 4.30694 rdkit
cp3a4 14 2.85908 rdkit
cp3a4 15 3.18556 rdkit
cp3a4 16 3.58807 rdkit
cp3a4 17 3.1522 rdkit
cp3a4 18 3.9395 rdkit
cp3a4 19 3.0106 rdkit
cp3a4 20 3.34764 rdkit
cp3a4 21 3.26695 rdkit
cp3a4 22 3.52531 rdkit
cp3a4 23 2.84172 rdkit
cp3a4 24 4.53423 rdkit
cp3a4 25 4.49327 rdkit
cp3a4 26 4.84193 rdkit
cp3a4 27 3.65118 rdkit
cp3a4 28 3.37719 rdkit
cp3a4 29 3.04071 rdkit
cp3a4 30 4.26182 rdkit
cp3a4 31 3.07671 rdkit
cp3a4 32 3.31555 rdkit
cp3a4 33 3.02701 rdkit
cp3a4 34 3.10642 rdkit
cp3a4 35 3.823 rdkit
cp3a4 36 3.40788 rdkit
cp3a4 37 4.19466 rdkit
cp3a4 38 4.02358 rdkit
cp3a4 39 4.12236 rdkit
cp3a4 40 3.1375 rdkit
cp3a4 41 3.97547 rdkit
cp3a4 42 3.2751 rdkit
cp3a4 43 2.66801 rdkit
cp3a4 44 3.80625 rdkit
cp3a4 45 4.33905 rdkit
cp3a4 46 3.26105 rdkit
cp3a4 47 4.36131 rdkit
cp3a4 48 4.03108 rdkit
cp3a4 49 3.96912 rdkit
cp3a4 50 4.22683 rdkit
csf1r 1 1.10996 rdkit
csf1r 2 1.04974 rdkit
csf1r 3 1.19252 rdkit
csf1r 4 1.02068 rdkit
csf1r 5 0.616175 rdkit
csf1r 6 1.03129 rdkit
csf1r 7 1.73388 rdkit
csf1r 8 1.13913 rdkit
csf1r 9 0.551213 rdkit
csf1r 10 0.557667 rdkit
csf1r 11 1.73793 rdkit
csf1r 12 1.20327 rdkit
csf1r 13 1.76791 rdkit
csf1r 14 1.50023 rdkit
csf1r 15 1.24772 rdkit
csf1r 16 0.763996 rdkit
csf1r 17 1.87985 rdkit
csf1r 18 2.31848 rdkit
csf1r 19 1.62037 rdkit
csf1r 20 0.572648 rdkit
csf1r 21 1.52016 rdkit
csf1r 22 1.06689 rdkit
csf1r 23 0.633507 rdkit
csf1r 24 0.922705 rdkit
csf1r 25 0.601908 rdkit
csf1r 26 1.24945 rdkit
csf1r 27 0.63986 rdkit
csf1r 28 0.892449 rdkit
csf1r 29 1.51472 rdkit
csf1r 30 0.962293 rdkit
csf1r 31 1.33199 rdkit
csf1r 32 1.33265 rdkit
csf1r 33 1.90629 rdkit
csf1r 34 1.18889 rdkit
csf1r 35 1.26982 rdkit
csf1r 36 0.719818 rdkit
csf1r 37 1.74528 rdkit
csf1r 38 1.1115 rdkit
csf1r 39 1.52049 rdkit
csf1r 40 1.31212 rdkit
csf1r 41 1.29449 rdkit
csf1r 42 1.59692 rdkit
csf1r 43 1.36745 rdkit
csf1r 44 2.41732 rdkit
csf1r 45 0.510532 rdkit
csf1r 46 1.57569 rdkit
def 1 3.94748 rdkit
def 2 2.28159 rdkit
def 3 2.52746 rdkit
def 4 1.66303 rdkit
def 5 2.16629 rdkit
def 6 1.57083 rdkit
def 7 2.9108 rdkit
def 8 2.55517 rdkit
def 9 3.99377 rdkit
def 10 3.34737 rdkit
def 11 1.67343 rdkit
def 12 1.92996 rdkit
def 13 1.60751 rdkit
def 14 3.5365 rdkit
def 15 2.56694 rdkit
def 16 2.39743 rdkit
def 17 1.91777 rdkit
def 18 1.55815 rdkit
def 19 2.04126 rdkit
def 20 1.88109 rdkit
def 21 3.2551 rdkit
def 22 1.87459 rdkit
def 23 2.61359 rdkit
def 24 2.2685 rdkit
def 25 2.11421 rdkit
def 26 3.6136 rdkit
def 27 1.91537 rdkit
def 28 2.68072 rdkit
def 29 2.02478 rdkit
def 30 1.33074 rdkit
def 31 3.29376 rdkit
def 32 2.27561 rdkit
def 33 3.08818 rdkit
def 34 2.3864 rdkit
def 35 2.15998 rdkit
def 36 3.43059 rdkit
def 37 3.38817 rdkit
def 38 1.49475 rdkit
def 39 2.63566 rdkit
def 40 3.30497 rdkit
def 41 2.63382 rdkit
def 42 3.53559 rdkit
def 43 2.10238 rdkit
def 44 3.02176 rdkit
def 45 3.47375 rdkit
def 46 3.52399 rdkit
def 47 3.58934 rdkit
def 48 2.79156 rdkit
def 49 3.04165 rdkit
def 50 2.60929 rdkit
dhi1 1 2.80969 rdkit
dhi1 2 2.85043 rdkit
dhi1 3 2.55505 rdkit
dhi1 4 2.9441 rdkit
dhi1 5 2.91428 rdkit
dhi1 6 2.47393 rdkit
dhi1 7 2.91916 rdkit
dhi1 8 2.15299 rdkit
dhi1 9 2.97729 rdkit
dhi1 10 2.61705 rdkit
dhi1 11 3.14842 rdkit
dhi1 12 2.68322 rdkit
dhi1 13 2.29305 rdkit
dhi1 14 2.67796 rdkit
dhi1 15 2.69298 rdkit
dhi1 16 2.86699 rdkit
dhi1 17 2.81161 rdkit
dhi1 18 1.19924 rdkit
dhi1 19 2.7863 rdkit
dhi1 20 3.17446 rdkit
dhi1 21 2.91104 rdkit
dhi1 22 3.08252 rdkit
dhi1 23 1.47186 rdkit
dhi1 24 2.74832 rdkit
dhi1 25 3.00787 rdkit
dhi1 26 2.93105 rdkit
dhi1 27 2.61154 rdkit
dhi1 28 2.71345 rdkit
dhi1 29 2.828 rdkit
dhi1 30 2.41855 rdkit
dhi1 31 1.36379 rdkit
dhi1 32 2.77208 rdkit
dhi1 33 2.61223 rdkit
dhi1 34 1.96815 rdkit
dhi1 35 1.97489 rdkit
dhi1 36 2.91135 rdkit
dhi1 37 2.9795 rdkit
dhi1 38 2.75698 rdkit
dhi1 39 3.02841 rdkit
dhi1 40 2.60352 rdkit
dhi1 41 3.08852 rdkit
dhi1 42 2.34392 rdkit
dhi1 43 2.77703 rdkit
dhi1 44 2.91315 rdkit
dhi1 45 3.12593 rdkit
dhi1 46 2.32781 rdkit
dhi1 47 1.20022 rdkit
dhi1 48 2.6903 rdkit
dhi1 49 2.2632 rdkit
dhi1 50 2.21738 rdkit
dpp4 1 2.24515 rdkit
dpp4 2 1.34185 rdkit
dpp4 3 2.06182 rdkit
dpp4 4 2.17078 rdkit
dpp4 5 0.811688 rdkit
dpp4 6 2.0617 rdkit
dpp4 7 1.47065 rdkit
dpp4 8 1.37969 rdkit
dpp4 9 2.26759 rdkit
dpp4 10 1.00155 rdkit
dpp4 11 2.12286 rdkit
dpp4 12 0.816937 rdkit
dpp4 13 1.20899 rdkit
dpp4 14 1.24383 rdkit
dpp4 15 1.04913 rdkit
dpp4 16 1.63478 rdkit
dpp4 17 1.61628 rdkit
dpp4 18 1.96417 rdkit
dpp4 19 1.39279 rdkit
dpp4 20 1.26644 rdkit
dpp4 21 2.15704 rdkit
dpp4 22 1.598 rdkit
dpp4 23 2.03567 rdkit
dpp4 24 2.12392 rdkit
dpp4 25 1.74136 rdkit
dpp4 26 1.86787 rdkit
dpp4 27 2.36203 rdkit
dpp4 28 1.92443 rdkit
dpp4 29 0.729956 rdkit
dpp4 30 1.57733 rdkit
dpp4 31 1.16868 rdkit
dpp4 32 2.0806 rdkit
dpp4 33 1.57429 rdkit
dpp4 34 2.1217 rdkit
dpp4 35 1.96221 rdkit
dpp4 36 1.39173 rdkit
dpp4 37 0.725251 rdkit
dpp4 38 2.12 rdkit
dpp4 39 2.07462 rdkit
dpp4 40 1.96126 rdkit
dpp4 41 2.04019 rdkit
dpp4 42 1.62461 rdkit
dpp4 43 2.14931 rdkit
dpp4 44 2.11982 rdkit
dpp4 45 1.53382 rdkit
dpp4 46 2.03419 rdkit
dpp4 47 1.98418 rdkit
dpp4 48 0.756951 rdkit
dpp4 49 2.11973 rdkit
dpp4 50 1.51413 rdkit
dyr 1 1.99077 rdkit
dyr 2 1.81583 rdkit
dyr 3 0.747766 rdkit
dyr 4 1.62366 rdkit
dyr 5 2.37294 rdkit
dyr 6 2.12987 rdkit
dyr 7 0.810195 rdkit
dyr 8 1.54206 rdkit
dyr 9 1.43673 rdkit
dyr 10 0.628449 rdkit
dyr 11 1.64758 rdkit
dyr 12 2.03334 rdkit
dyr 13 2.37296 rdkit
dyr 14 2.13006 rdkit
dyr 15 1.99698 rdkit
egfr 1 2.34005 rdkit
egfr 2 2.07441 rdkit
egfr 3 2.33937 rdkit
egfr 4 1.27836 rdkit
egfr 5 1.77567 rdkit
egfr 6 2.46355 rdkit
egfr 7 2.00106 rdkit
egfr 8 1.00969 rdkit
egfr 9 2.40368 rdkit
egfr 10 1.44744 rdkit
egfr 11 3.00553 rdkit
egfr 12 2.59488 rdkit
egfr 13 2.63518 rdkit
egfr 14 1.40295 rdkit
egfr 15 2.47443 rdkit
egfr 16 2.00416 rdkit
egfr 17 2.51711 rdkit
egfr 18 2.22959 rdkit
egfr 19 3.14022 rdkit
egfr 20 3.03325 rdkit
egfr 21 2.559 rdkit
egfr 22 2.37004 rdkit
egfr 23 2.91187 rdkit
egfr 24 2.47244 rdkit
egfr 25 1.87205 rdkit
egfr 26 2.92004 rdkit
egfr 27 1.9928 rdkit
egfr 28 1.88715 rdkit
egfr 29 2.07107 rdkit
egfr 30 1.71331 rdkit
egfr 31 1.89793 rdkit
egfr 32 1.99344 rdkit
egfr 33 1.83195 rdkit
egfr 34 1.47483 rdkit
egfr 35 2.19947 rdkit
egfr 36 1.93487 rdkit
egfr 37 0.877779 rdkit
egfr 38 1.6879 rdkit
egfr 39 2.04174 rdkit
egfr 40 2.42969 rdkit
egfr 41 2.69373 rdkit
egfr 42 2.44025 rdkit
egfr 43 2.32596 rdkit
egfr 44 2.42782 rdkit
esr1 1 2.11224 rdkit
esr1 2 1.33396 rdkit
esr1 3 2.07023 rdkit
esr1 4 2.41709 rdkit
esr1 5 1.99305 rdkit
esr1 6 1.39989 rdkit
esr1 7 2.01913 rdkit
esr1 8 2.40584 rdkit
esr1 9 2.69674 rdkit
esr1 10 1.63555 rdkit
esr1 11 0.887628 rdkit
esr1 12 1.77177 rdkit
esr1 13 2.07014 rdkit
esr1 14 0.815977 rdkit
esr1 15 2.71814 rdkit
esr1 16 1.76551 rdkit
esr1 17 1.30663 rdkit
esr1 18 1.54148 rdkit
esr1 19 2.7744 rdkit
esr1 20 1.45633 rdkit
esr1 21 2.33478 rdkit
esr1 22 2.59038 rdkit
esr1 23 1.49445 rdkit
esr1 24 1.18945 rdkit
esr1 25 1.971 rdkit
esr1 26 1.59436 rdkit
esr1 27 1.28914 rdkit
esr1 28 1.24039 rdkit
esr1 29 1.47977 rdkit
esr1 30 0.892508 rdkit
esr1 31 1.54226 rdkit
esr1 32 1.10011 rdkit
esr1 33 2.39608 rdkit
esr1 34 1.94278 rdkit
esr1 35 1.43184 rdkit
esr1 36 1.71748 rdkit
esr1 37 2.1468 rdkit
esr1 38 1.54814 rdkit
esr1 39 2.00251 rdkit
esr1 40 1.58791 rdkit
esr1 41 1.73468 rdkit
esr1 42 1.53298 rdkit
esr1 43 1.72509 rdkit
esr1 44 1.68051 rdkit
esr1 45 1.67637 rdkit
esr2 1 1.07326 rdkit
esr2 2 1.25471 rdkit
esr2 3 1.46427 rdkit
esr2 4 0.821802 rdkit
esr2 5 0.737794 rdkit
esr2 6 1.21759 rdkit
esr2 7 1.80225 rdkit
esr2 8 1.28553 rdkit
esr2 9 1.40557 rdkit
esr2 10 1.13048 rdkit
esr2 11 0.911406 rdkit
esr2 12 1.06786 rdkit
esr2 13 1.26032 rdkit
esr2 14 1.34546 rdkit
esr2 15 1.52487 rdkit
esr2 16 0.762491 rdkit
esr2 17 1.13 rdkit
esr2 18 1.08641 rdkit
esr2 19 0.921017 rdkit
esr2 20 0.870853 rdkit
esr2 21 1.20506 rdkit
esr2 22 1.44477 rdkit
esr2 23 0.804112 rdkit
esr2 24 1.37638 rdkit
esr2 25 1.30475 rdkit
esr2 26 1.20897 rdkit
esr2 27 0.969483 rdkit
esr2 28 1.04152 rdkit
esr2 29 1.08132 rdkit
esr2 30 0.878472 rdkit
esr2 31 1.01187 rdkit
esr2 32 1.29059 rdkit
esr2 33 0.734197 rdkit
esr2 34 0.815533 rdkit
esr2 35 0.920568 rdkit
esr2 36 1.0576 rdkit
esr2 37 0.697863 rdkit
esr2 38 1.01522 rdkit
esr2 39 1.12263 rdkit
esr2 40 1.06273 rdkit
esr2 41 1.06105 rdkit
esr2 42 0.763233 rdkit
esr2 43 1.22819 rdkit
esr2 44 1.252 rdkit
esr2 45 0.698055 rdkit
esr2 46 0.793269 rdkit
esr2 47 1.0465 rdkit
fa10 1 2.30911 rdkit
fa10 2 2.7396 rdkit
fa10 3 2.83472 rdkit
fa10 4 2.66777 rdkit
fa10 5 2.45379 rdkit
fa10 6 1.98653 rdkit
fa10 7 1.90888 rdkit
fa10 8 1.80212 rdkit
fa10 9 2.81271 rdkit
fa10 10 2.3033 rdkit
fa10 11 2.36652 rdkit
fa10 12 1.9616 rdkit
fa10 13 2.12336 rdkit
fa10 14 2.4104 rdkit
fa10 15 2.1504 rdkit
fa10 16 2.29668 rdkit
fa10 17 2.61041 rdkit
fa10 18 2.30709 rdkit
fa10 19 1.73646 rdkit
fa10 20 2.06166 rdkit
fa10 21 2.48743 rdkit
fa10 22 2.10948 rdkit
fa10 23 1.71488 rdkit
fa10 24 2.07694 rdkit
fa10 25 2.62203 rdkit
fa10 26 2.34105 rdkit
fa10 27 2.90011 rdkit
fa10 28 2.3267 rdkit
fa10 29 2.08962 rdkit
fa10 30 1.89645 rdkit
fa10 31 2.49915 rdkit
fa10 32 2.43045 rdkit
fa10 33 1.91141 rdkit
fa10 34 2.73802 rdkit
fa10 35 1.85793 rdkit
fa10 36 2.0895 rdkit
fa10 37 2.86744 rdkit
fa10 38 2.15313 rdkit
fa10 39 2.67284 rdkit
fa10 40 2.98194 rdkit
fa10 41 2.85814 rdkit
fa10 42 2.72558 rdkit
fa10 43 1.59911 rdkit
fa10 44 1.86489 rdkit
fa10 45 2.07164 rdkit
fa10 46 2.90229 rdkit
fa10 47 1.75392 rdkit
fa10 48 1.6684 rdkit
fa10 49 2.31201 rdkit
fa10 50 2.03807 rdkit
fa7 1 1.54497 rdkit
fa7 2 1.50257 rdkit
fa7 3 1.71082 rdkit
fa7 4 1.83116 rdkit
fa7 5 1.55351 rdkit
fa7 6 3.54392 rdkit
fa7 7 2.90108 rdkit
fa7 8 3.67043 rdkit
fa7 9 2.63834 rdkit
fa7 10 2.87031 rdkit
fa7 11 2.02625 rdkit
fa7 12 3.34649 rdkit
fa7 13 2.06256 rdkit
fa7 14 3.38863 rdkit
fa7 15 3.08232 rdkit
fa7 16 4.1155 rdkit
fa7 17 2.82005 rdkit
fa7 18 3.47923 rdkit
fa7 19 2.85913 rdkit
fa7 20 4.07875 rdkit
fa7 21 3.03678 rdkit
fa7 22 2.47231 rdkit
fa7 23 3.26502 rdkit
fa7 24 3.02598 rdkit
fa7 25 2.85981 rdkit
fa7 26 2.72869 rdkit
fa7 27 3.48335 rdkit
fa7 28 2.01568 rdkit
fa7 29 3.03257 rdkit
fa7 30 3.34993 rdkit
fa7 31 3.64414 rdkit
fa7 32 2.99523 rdkit
fa7 33 2.36722 rdkit
fa7 34 2.56824 rdkit
fa7 35 3.65526 rdkit
fa7 36 3.12135 rdkit
fa7 37 1.99137 rdkit
fa7 38 1.6234 rdkit
fa7 39 3.40139 rdkit
fa7 40 2.58185 rdkit
fa7 41 3.79067 rdkit
fa7 42 3.3321 rdkit
fa7 43 1.47746 rdkit
fa7 44 3.57129 rdkit
fa7 45 3.06025 rdkit
fa7 46 2.97797 rdkit
fa7 47 3.70618 rdkit
fa7 48 3.4347 rdkit
fa7 49 1.93362 rdkit
fabp4 1 1.89202 rdkit
fabp4 2 3.63061 rdkit
fabp4 3 3.66666 rdkit
fabp4 4 3.75746 rdkit
fabp4 5 2.70174 rdkit
fabp4 6 3.11792 rdkit
fabp4 7 3.60278 rdkit
fabp4 8 2.80622 rdkit
fabp4 9 2.56555 rdkit
fabp4 10 3.73311 rdkit
fabp4 11 2.36653 rdkit
fabp4 12 3.74689 rdkit
fabp4 13 2.19904 rdkit
fabp4 14 2.26056 rdkit
fabp4 15 3.51651 rdkit
fabp4 16 2.11949 rdkit
fabp4 17 3.71118 rdkit
fabp4 18 2.76956 rdkit
fabp4 19 4.08946 rdkit
fabp4 20 3.61885 rdkit
fabp4 21 3.65063 rdkit
fabp4 22 3.565 rdkit
fabp4 23 1.08466 rdkit
fabp4 24 2.0341 rdkit
fabp4 25 2.41552 rdkit
fabp4 26 2.69481 rdkit
fabp4 27 2.24935 rdkit
fabp4 28 2.09183 rdkit
fabp4 29 1.74908 rdkit
fabp4 30 2.71326 rdkit
fabp4 31 2.76271 rdkit
fabp4 32 1.4314 rdkit
fabp4 33 3.56584 rdkit
fabp4 34 2.07326 rdkit
fabp4 35 3.75949 rdkit
fabp4 36 1.97673 rdkit
fabp4 37 2.43817 rdkit
fabp4 38 2.59823 rdkit
fabp4 39 2.39492 rdkit
fabp4 40 1.5906 rdkit
fabp4 41 2.81808 rdkit
fabp4 42 3.55026 rdkit
fabp4 43 0.87494 rdkit
fabp4 44 2.29577 rdkit
fak1 1 2.81958 rdkit
fak1 2 1.77177 rdkit
fak1 3 2.2613 rdkit
fak1 4 2.74232 rdkit
fak1 5 2.28718 rdkit
fak1 6 2.7729 rdkit
fak1 7 2.15121 rdkit
fak1 8 2.1078 rdkit
fak1 9 0.994419 rdkit
fak1 10 2.28655 rdkit
fak1 11 1.76433 rdkit
fak1 12 2.08444 rdkit
fak1 13 2.15005 rdkit
fak1 14 2.89139 rdkit
fak1 15 2.80014 rdkit
fak1 16 1.79077 rdkit
fak1 17 2.76203 rdkit
fak1 18 1.89745 rdkit
fak1 19 1.77185 rdkit
fak1 20 2.70888 rdkit
fak1 21 1.10833 rdkit
